date,country_code,A,B
2021-06-01,FR,-4,6
2021-07-01,FR,-3,5
2021-08-01,FR,-3,4
2021-09-01,FR,-4,5
2021-10-01,FR,-5,7
2021-11-01,FR,-4,6
2021-12-01,FR,-6,6
2022-01-01,FR,-6,7
2022-02-01,FR,-6,9
2022-03-01,FR,-5,8
2022-04-01,FR,-5,8
2022-05-01,FR,-6,7
2022-06-01,FR,-8,5
2022-07-01,FR,-8,6
2022-08-01,FR,-6,5
2022-09-01,FR,-7,6
2022-10-01,FR,-6,4
2022-11-01,FR,-6,3
2022-12-01,FR,-8,4
2023-01-01,FR,-9,6
2023-02-01,FR,-9,7
2023-03-01,FR,-7,8
2023-04-01,FR,-9,7
2023-05-01,FR,-11,6
2023-06-01,FR,-9,6
2023-07-01,FR,-11,7
2023-08-01,FR,-9,9
2023-09-01,FR,-11,8
2023-10-01,FR,-11,9
2023-11-01,FR,-9,9
2023-12-01,FR,-9,11
2024-01-01,FR,-8,13
2024-02-01,FR,-7,12
2024-03-01,FR,-9,14
2015-01-01,GB,0,1
2015-02-01,GB,2,-1
2015-03-01,GB,3,0
2015-04-01,GB,3,0
2015-05-01,GB,5,-1
2015-06-01,GB,5,0
2015-07-01,GB,4,2
2015-08-01,GB,3,4
2015-09-01,GB,1,3
2015-10-01,GB,2,5
2015-11-01,GB,3,3
2015-12-01,GB,5,1
2016-01-01,GB,5,1
2016-02-01,GB,5,1
2016-03-01,GB,5,2
2016-04-01,GB,7,3
2016-05-01,GB,6,3
2016-06-01,GB,4,1
2016-07-01,GB,2,1
2016-08-01,GB,2,1
2016-09-01,GB,1,3
2016-10-01,GB,0,2
2016-11-01,GB,-1,1
2016-12-01,GB,-2,3
2017-01-01,GB,-4,2
2017-02-01,GB,-5,1
2017-03-01,GB,-4,-1
2017-04-01,GB,-6,1
2017-05-01,GB,-4,2
2017-06-01,GB,-2,3
2017-07-01,GB,-4,1
2017-08-01,GB,-4,2
2017-09-01,GB,-4,1
2017-10-01,GB,-3,0
2017-11-01,GB,-5,2
2017-12-01,GB,-7,0
2018-01-01,GB,-9,1
2018-02-01,GB,-8,2
2018-03-01,GB,-7,0
2018-04-01,GB,-7,-2
2018-05-01,GB,-9,-2
2018-06-01,GB,-8,0
2018-07-01,GB,-10,0
2018-08-01,GB,-8,2
2018-09-01,GB,-8,0
2018-10-01,GB,-6,2
2018-11-01,GB,-4,0
2018-12-01,GB,-4,0
2019-01-01,GB,-4,2
2019-02-01,GB,-5,0
2019-03-01,GB,-4,-2
2019-04-01,GB,-3,-2
2019-05-01,GB,-5,-3
2019-06-01,GB,-6,-1
2019-07-01,GB,-7,-2
2019-08-01,GB,-8,-3
2019-09-01,GB,-8,-4
2019-10-01,GB,-8,-2
2019-11-01,GB,-6,-2
2019-12-01,GB,-5,-3
2020-01-01,GB,-6,-3
2020-02-01,GB,-5,-3
2020-03-01,GB,-4,-5
2020-04-01,GB,-5,-6
2020-05-01,GB,-5,-8
2020-06-01,GB,-4,-8
2020-07-01,GB,-3,-10
2020-08-01,GB,-4,-8
2020-09-01,GB,-2,-6
2020-10-01,GB,-1,-6
2020-11-01,GB,1,-8
2020-12-01,GB,0,-9
2021-01-01,GB,2,-11
2021-02-01,GB,3,-9
2021-03-01,GB,4,-7
2021-04-01,GB,4,-9
2021-05-01,GB,4,-9
2021-06-01,GB,4,-9
2021-07-01,GB,5,-10
2021-08-01,GB,7,-12
2021-09-01,GB,6,-12
2021-10-01,GB,6,-12
2021-11-01,GB,8,-13
2021-12-01,GB,10,-12
2022-01-01,GB,12,-13
2022-02-01,GB,10,-13
2022-03-01,GB,8,-13
2022-04-01,GB,10,-14
2022-05-01,GB,9,-14
2022-06-01,GB,7,-16
2022-07-01,GB,5,-14
2022-08-01,GB,3,-15
2022-09-01,GB,3,-14
2022-10-01,GB,4,-16
2022-11-01,GB,3,-15
2022-12-01,GB,1,-16
2023-01-01,GB,2,-14
2023-02-01,GB,3,-15
2023-03-01,GB,1,-17
2023-04-01,GB,3,-19
2023-05-01,GB,3,-18
2023-06-01,GB,3,-20
2023-07-01,GB,5,-21
2023-08-01,GB,5,-21
2023-09-01,GB,3,-20
2023-10-01,GB,4,-19
2023-11-01,GB,3,-17
2023-12-01,GB,4,-16
2024-01-01,GB,4,-15
2024-02-01,GB,4,-15
2024-03-01,GB,6,-17
2015-01-01,GD,1,1
2015-02-01,GD,1,0
2015-03-01,GD,1,2
2015-04-01,GD,-1,4
2015-05-01,GD,-2,4
2015-06-01,GD,-1,3
2015-07-01,GD,0,4
2015-08-01,GD,2,6
2015-09-01,GD,3,6
2015-10-01,GD,4,7
2015-11-01,GD,3,6
2015-12-01,GD,2,7
2016-01-01,GD,0,9
2016-02-01,GD,2,11
2016-03-01,GD,4,11
2016-04-01,GD,5,9
2016-05-01,GD,6,7
2016-06-01,GD,7,5
2016-07-01,GD,8,4
2016-08-01,GD,6,2
2016-09-01,GD,7,1
2016-10-01,GD,9,3
2016-11-01,GD,11,5
2016-12-01,GD,10,6
2017-01-01,GD,11,5
2017-02-01,GD,12,5
2017-03-01,GD,13,5
2017-04-01,GD,15,3
2017-05-01,GD,14,2
2017-06-01,GD,12,2
2017-07-01,GD,10,4
2017-08-01,GD,12,4
2017-09-01,GD,13,6
2017-10-01,GD,13,8
2017-11-01,GD,15,6
2017-12-01,GD,15,8
2018-01-01,GD,14,8
2018-02-01,GD,13,8
2018-03-01,GD,11,9
2018-04-01,GD,12,11
2018-05-01,GD,14,10
2018-06-01,GD,14,11
2018-07-01,GD,14,13
2018-08-01,GD,12,14
2018-09-01,GD,13,13
2018-10-01,GD,13,15
2018-11-01,GD,12,13
2018-12-01,GD,12,11
2019-01-01,GD,13,9
2019-02-01,GD,12,10
2019-03-01,GD,12,12
2019-04-01,GD,12,10
2019-05-01,GD,12,9
2019-06-01,GD,14,10
2019-07-01,GD,15,8
2019-08-01,GD,16,7
2019-09-01,GD,15,6
2019-10-01,GD,17,7
2019-11-01,GD,19,6
2019-12-01,GD,21,7
2020-01-01,GD,23,9
2020-02-01,GD,25,8
2020-03-01,GD,27,8
2020-04-01,GD,28,8
2020-05-01,GD,29,8
2020-06-01,GD,28,9
2020-07-01,GD,26,8
2020-08-01,GD,26,6
2020-09-01,GD,24,6
2020-10-01,GD,23,6
2020-11-01,GD,22,5
2020-12-01,GD,21,3
2021-01-01,GD,20,2
2021-02-01,GD,22,1
2021-03-01,GD,23,-1
2021-04-01,GD,24,-1
2021-05-01,GD,25,-3
2021-06-01,GD,26,-4
2021-07-01,GD,26,-3
2021-08-01,GD,27,-2
2021-09-01,GD,26,-2
2021-10-01,GD,25,-3
2021-11-01,GD,23,-5
2021-12-01,GD,25,-7
2022-01-01,GD,24,-8
2022-02-01,GD,24,-8
2022-03-01,GD,22,-6
2022-04-01,GD,23,-6
2022-05-01,GD,24,-6
2022-06-01,GD,24,-5
2022-07-01,GD,22,-5
2022-08-01,GD,23,-3
2022-09-01,GD,22,-1
2022-10-01,GD,23,-1
2022-11-01,GD,21,-2
2022-12-01,GD,21,0
2023-01-01,GD,19,2
2023-02-01,GD,19,4
2023-03-01,GD,19,6
2023-04-01,GD,17,4
2023-05-01,GD,16,6
2023-06-01,GD,15,6
2023-07-01,GD,16,6
2023-08-01,GD,16,4
2023-09-01,GD,17,2
2023-10-01,GD,19,0
2023-11-01,GD,20,2
2023-12-01,GD,19,3
2024-01-01,GD,17,3
2024-02-01,GD,16,2
2024-03-01,GD,16,3
2015-01-01,GP,0,-1
2015-02-01,GP,1,1
2015-03-01,GP,2,-1
2015-04-01,GP,4,1
2015-05-01,GP,6,-1
2015-06-01,GP,8,-1
2015-07-01,GP,8,-3
2015-08-01,GP,8,-5
2015-09-01,GP,8,-3
2015-10-01,GP,6,-3
2015-11-01,GP,5,-2
2015-12-01,GP,5,-2
2016-01-01,GP,6,-2
2016-02-01,GP,6,-2
2016-03-01,GP,5,-3
2016-04-01,GP,3,-2
2016-05-01,GP,2,-3
2016-06-01,GP,2,-2
2016-07-01,GP,4,-4
2016-08-01,GP,3,-3
2016-09-01,GP,3,-2
2016-10-01,GP,2,-2
2016-11-01,GP,4,-3
2016-12-01,GP,2,-1
2017-01-01,GP,1,-1
2017-02-01,GP,1,0
2017-03-01,GP,3,2
2017-04-01,GP,4,2
2017-05-01,GP,5,1
2017-06-01,GP,4,0
2017-07-01,GP,4,0
2017-08-01,GP,5,1
2017-09-01,GP,4,1
2017-10-01,GP,4,1
2017-11-01,GP,4,-1
2017-12-01,GP,5,0
2018-01-01,GP,3,-2
2018-02-01,GP,1,-4
2018-03-01,GP,-1,-2
2018-04-01,GP,-2,-2
2018-05-01,GP,-1,-1
2018-06-01,GP,0,0
2018-07-01,GP,0,0
2018-08-01,GP,-2,-1
2018-09-01,GP,-4,1
2018-10-01,GP,-2,0
2018-11-01,GP,-2,-1
2018-12-01,GP,-3,-1
2019-01-01,GP,-4,-3
2019-02-01,GP,-4,-5
2019-03-01,GP,-4,-7
2019-04-01,GP,-4,-8
2019-05-01,GP,-3,-8
2019-06-01,GP,-5,-10
2019-07-01,GP,-4,-9
2019-08-01,GP,-4,-7
2019-09-01,GP,-3,-8
2019-10-01,GP,-1,-9
2019-11-01,GP,1,-10
2019-12-01,GP,0,-8
2020-01-01,GP,-1,-7
2020-02-01,GP,1,-9
2020-03-01,GP,0,-7
2020-04-01,GP,-2,-9
2020-05-01,GP,-4,-9
2020-06-01,GP,-2,-8
2020-07-01,GP,-2,-7
2020-08-01,GP,-2,-9
2020-09-01,GP,-4,-10
2020-10-01,GP,-6,-12
2020-11-01,GP,-8,-13
2020-12-01,GP,-8,-12
2021-01-01,GP,-7,-12
2021-02-01,GP,-6,-12
2021-03-01,GP,-6,-10
2021-04-01,GP,-8,-11
2021-05-01,GP,-9,-11
2021-06-01,GP,-9,-11
2021-07-01,GP,-11,-9
2021-08-01,GP,-13,-8
2021-09-01,GP,-12,-10
2021-10-01,GP,-10,-11
2021-11-01,GP,-11,-9
2021-12-01,GP,-12,-8
2022-01-01,GP,-12,-8
2022-02-01,GP,-12,-7
2022-03-01,GP,-12,-6
2022-04-01,GP,-10,-5
2022-05-01,GP,-9,-4
2022-06-01,GP,-8,-4
2022-07-01,GP,-6,-2
2022-08-01,GP,-5,-2
2022-09-01,GP,-7,-1
2022-10-01,GP,-7,-1
2022-11-01,GP,-6,-1
2022-12-01,GP,-6,-3
2023-01-01,GP,-7,-2
2023-02-01,GP,-7,-4
2023-03-01,GP,-5,-3
2023-04-01,GP,-6,-2
2023-05-01,GP,-6,-3
2023-06-01,GP,-8,-5
2023-07-01,GP,-10,-3
2023-08-01,GP,-10,-5
2023-09-01,GP,-8,-5
2023-10-01,GP,-10,-3
2023-11-01,GP,-11,-1
2023-12-01,GP,-9,-2
2024-01-01,GP,-7,-4
2024-02-01,GP,-8,-3
2024-03-01,GP,-7,-2
2015-01-01,GR,0,-1
2015-02-01,GR,2,0
2015-03-01,GR,4,-1
2015-04-01,GR,4,-3
2015-05-01,GR,6,-2
2015-06-01,GR,4,-3
2015-07-01,GR,6,-3
2015-08-01,GR,8,-3
2015-09-01,GR,6,-1
2015-10-01,GR,5,-2
2015-11-01,GR,7,-4
2015-12-01,GR,6,-3
2016-01-01,GR,6,-1
2016-02-01,GR,5,-2
2016-03-01,GR,5,-2
2016-04-01,GR,3,-3
2016-05-01,GR,5,-2
2016-06-01,GR,3,-2
2016-07-01,GR,4,-1
2016-08-01,GR,6,1
2016-09-01,GR,4,0
2016-10-01,GR,3,0
2016-11-01,GR,1,1
2016-12-01,GR,2,1
2017-01-01,GR,1,2
2017-02-01,GR,3,0
2017-03-01,GR,4,1
2017-04-01,GR,2,1
2017-05-01,GR,3,1
2017-06-01,GR,4,2
2017-07-01,GR,2,1
2017-08-01,GR,0,3
2017-09-01,GR,0,2
2017-10-01,GR,-2,4
2017-11-01,GR,0,3
2017-12-01,GR,-2,2
2018-01-01,GR,-1,3
2018-02-01,GR,0,4
2018-03-01,GR,1,6
2018-04-01,GR,-1,5
2018-05-01,GR,1,7
2018-06-01,GR,1,6
2018-07-01,GR,3,4
2018-08-01,GR,2,4
2018-09-01,GR,2,6
2018-10-01,GR,4,4
2018-11-01,GR,5,3
2018-12-01,GR,5,4
2019-01-01,GR,3,5
2019-02-01,GR,2,4
2019-03-01,GR,1,5
2019-04-01,GR,2,7
2019-05-01,GR,4,9
2019-06-01,GR,2,7
2019-07-01,GR,0,5
2019-08-01,GR,-1,4
2019-09-01,GR,0,3
2019-10-01,GR,0,3
2019-11-01,GR,0,2
2019-12-01,GR,0,2
2020-01-01,GR,-2,3
2020-02-01,GR,-4,3
2020-03-01,GR,-5,2
2020-04-01,GR,-3,4
2020-05-01,GR,-5,2
2020-06-01,GR,-3,4
2020-07-01,GR,-2,5
2020-08-01,GR,-1,4
2020-09-01,GR,-2,5
2020-10-01,GR,-1,7
2020-11-01,GR,1,7
2020-12-01,GR,-1,8
2021-01-01,GR,1,7
2021-02-01,GR,2,5
2021-03-01,GR,0,4
2021-04-01,GR,-2,3
2021-05-01,GR,-2,5
2021-06-01,GR,-2,5
2021-07-01,GR,-2,4
2021-08-01,GR,-2,5
2021-09-01,GR,-4,7
2021-10-01,GR,-3,6
2021-11-01,GR,-3,8
2021-12-01,GR,-3,10
2022-01-01,GR,-2,10
2022-02-01,GR,-2,8
2022-03-01,GR,-1,8
2022-04-01,GR,1,7
2022-05-01,GR,0,9
2022-06-01,GR,0,8
2022-07-01,GR,-2,10
2022-08-01,GR,-1,8
2022-09-01,GR,-2,10
2022-10-01,GR,-3,9
2022-11-01,GR,-1,7
2022-12-01,GR,0,7
2023-01-01,GR,1,9
2023-02-01,GR,-1,8
2023-03-01,GR,0,9
2023-04-01,GR,-2,8
2023-05-01,GR,-2,6
2023-06-01,GR,0,7
2023-07-01,GR,-1,5
2023-08-01,GR,-3,5
2023-09-01,GR,-3,4
2023-10-01,GR,-1,2
2023-11-01,GR,0,3
2023-12-01,GR,-1,4
2024-01-01,GR,-2,4
2024-02-01,GR,-4,5
2024-03-01,GR,-5,6
2015-01-01,GT,-2,1
2015-02-01,GT,-4,3
2015-03-01,GT,-3,1
2015-04-01,GT,-2,3
2015-05-01,GT,-2,2
2015-06-01,GT,-3,1
2015-07-01,GT,-5,0
2015-08-01,GT,-5,1
2015-09-01,GT,-5,3
2015-10-01,GT,-5,4
2015-11-01,GT,-4,3
2015-12-01,GT,-2,1
2016-01-01,GT,-4,-1
2016-02-01,GT,-6,-1
2016-03-01,GT,-7,1
2016-04-01,GT,-6,2
2016-05-01,GT,-8,3
2016-06-01,GT,-8,4
2016-07-01,GT,-10,2
2016-08-01,GT,-8,1
2016-09-01,GT,-9,0
2016-10-01,GT,-8,1
2016-11-01,GT,-7,0
2016-12-01,GT,-9,-2
2017-01-01,GT,-9,0
2017-02-01,GT,-8,0
2017-03-01,GT,-10,2
2017-04-01,GT,-8,0
2017-05-01,GT,-6,0
2017-06-01,GT,-6,-1
2017-07-01,GT,-7,1
2017-08-01,GT,-5,-1
2017-09-01,GT,-7,-2
2017-10-01,GT,-8,0
2017-11-01,GT,-6,-2
2017-12-01,GT,-5,0
2018-01-01,GT,-4,0
2018-02-01,GT,-6,2
2018-03-01,GT,-4,4
2018-04-01,GT,-5,3
2018-05-01,GT,-5,1
2018-06-01,GT,-4,2
2018-07-01,GT,-4,2
2018-08-01,GT,-6,4
2018-09-01,GT,-4,6
2018-10-01,GT,-5,5
2018-11-01,GT,-6,5
2018-12-01,GT,-6,6
2019-01-01,GT,-4,8
2019-02-01,GT,-4,8
2019-03-01,GT,-3,8
2019-04-01,GT,-5,8
2019-05-01,GT,-4,9
2019-06-01,GT,-3,10
2019-07-01,GT,-4,8
2019-08-01,GT,-4,8
2019-09-01,GT,-6,8
2019-10-01,GT,-8,9
2019-11-01,GT,-8,10
2019-12-01,GT,-6,9
2020-01-01,GT,-5,8
2020-02-01,GT,-3,6
2020-03-01,GT,-4,5
2020-04-01,GT,-3,3
2020-05-01,GT,-4,4
2020-06-01,GT,-5,5
2020-07-01,GT,-4,7
2020-08-01,GT,-2,5
2020-09-01,GT,-4,3
2020-10-01,GT,-2,4
2020-11-01,GT,-3,4
2020-12-01,GT,-1,6
2021-01-01,GT,1,6
2021-02-01,GT,0,6
2021-03-01,GT,-2,4
2021-04-01,GT,-3,6
2021-05-01,GT,-1,8
2021-06-01,GT,-2,7
2021-07-01,GT,-4,5
2021-08-01,GT,-4,7
2021-09-01,GT,-4,6
2021-10-01,GT,-5,6
2021-11-01,GT,-7,7
2021-12-01,GT,-6,6
2022-01-01,GT,-7,7
2022-02-01,GT,-8,5
2022-03-01,GT,-10,7
2022-04-01,GT,-8,7
2022-05-01,GT,-8,9
2022-06-01,GT,-9,10
2022-07-01,GT,-9,9
2022-08-01,GT,-9,10
2022-09-01,GT,-11,11
2022-10-01,GT,-9,12
2022-11-01,GT,-9,14
2022-12-01,GT,-10,16
2023-01-01,GT,-11,18
2023-02-01,GT,-12,19
2023-03-01,GT,-14,20
2023-04-01,GT,-12,21
2023-05-01,GT,-11,21
2023-06-01,GT,-11,19
2023-07-01,GT,-12,18
2023-08-01,GT,-13,16
2023-09-01,GT,-12,15
2023-10-01,GT,-10,17
2023-11-01,GT,-10,16
2023-12-01,GT,-10,18
2024-01-01,GT,-11,20
2024-02-01,GT,-13,18
2024-03-01,GT,-14,19
2015-01-01,HN,2,2
2015-02-01,HN,4,1
2015-03-01,HN,3,-1
2015-04-01,HN,3,0
2015-05-01,HN,5,1
2015-06-01,HN,6,-1
2015-07-01,HN,4,-3
2015-08-01,HN,2,-5
2015-09-01,HN,1,-3
2015-10-01,HN,1,-1
2015-11-01,HN,-1,-2
2015-12-01,HN,0,-4
2016-01-01,HN,-2,-3
2016-02-01,HN,-2,-1
2016-03-01,HN,-3,0
2016-04-01,HN,-4,-1
2016-05-01,HN,-6,0
2016-06-01,HN,-8,1
2016-07-01,HN,-9,2
2016-08-01,HN,-8,1
2016-09-01,HN,-7,-1
2016-10-01,HN,-6,0
2016-11-01,HN,-7,-2
2016-12-01,HN,-7,-2
2017-01-01,HN,-7,-2
2017-02-01,HN,-8,-1
2017-03-01,HN,-7,-1
2017-04-01,HN,-6,0
2017-05-01,HN,-6,1
2017-06-01,HN,-7,1
2017-07-01,HN,-9,-1
2017-08-01,HN,-8,0
2017-09-01,HN,-8,0
2017-10-01,HN,-6,-1
2017-11-01,HN,-5,-1
2017-12-01,HN,-7,-2
2018-01-01,HN,-9,0
2018-02-01,HN,-9,-2
2018-03-01,HN,-10,0
2018-04-01,HN,-9,-2
2018-05-01,HN,-7,0
2018-06-01,HN,-9,0
2018-07-01,HN,-9,1
2018-08-01,HN,-9,2
2018-09-01,HN,-11,3
2018-10-01,HN,-12,3
2018-11-01,HN,-14,5
2018-12-01,HN,-15,3
2019-01-01,HN,-17,1
2019-02-01,HN,-18,1
2019-03-01,HN,-20,0
2019-04-01,HN,-22,-1
2019-05-01,HN,-20,0
2019-06-01,HN,-20,2
2019-07-01,HN,-18,2
2019-08-01,HN,-20,4
2019-09-01,HN,-22,3
2019-10-01,HN,-24,1
2019-11-01,HN,-22,1
2019-12-01,HN,-20,3
2020-01-01,HN,-21,2
2020-02-01,HN,-22,4
2020-03-01,HN,-23,5
2020-04-01,HN,-23,4
2020-05-01,HN,-23,2
2020-06-01,HN,-24,4
2020-07-01,HN,-22,3
2020-08-01,HN,-21,1
2020-09-01,HN,-21,-1
2020-10-01,HN,-19,-3
2020-11-01,HN,-18,-2
2020-12-01,HN,-16,0
2021-01-01,HN,-15,-1
2021-02-01,HN,-14,1
2021-03-01,HN,-12,1
2021-04-01,HN,-12,0
2021-05-01,HN,-13,-2
2021-06-01,HN,-14,-3
2021-07-01,HN,-12,-1
2021-08-01,HN,-11,-1
2021-09-01,HN,-11,-3
2021-10-01,HN,-10,-2
2021-11-01,HN,-11,-1
2021-12-01,HN,-11,-3
2022-01-01,HN,-12,-5
2022-02-01,HN,-11,-4
2022-03-01,HN,-12,-2
2022-04-01,HN,-10,-2
2022-05-01,HN,-11,-2
2022-06-01,HN,-9,-4
2022-07-01,HN,-10,-3
2022-08-01,HN,-8,-3
2022-09-01,HN,-10,-4
2022-10-01,HN,-9,-5
2022-11-01,HN,-7,-3
2022-12-01,HN,-6,-4
2023-01-01,HN,-7,-4
2023-02-01,HN,-9,-5
2023-03-01,HN,-11,-4
2023-04-01,HN,-13,-5
2023-05-01,HN,-12,-3
2023-06-01,HN,-14,-2
2023-07-01,HN,-16,0
2023-08-01,HN,-14,-2
2023-09-01,HN,-14,0
2023-10-01,HN,-12,0
2023-11-01,HN,-13,1
2023-12-01,HN,-13,-1
2024-01-01,HN,-11,0
2024-02-01,HN,-13,2
2024-03-01,HN,-11,4
2015-01-01,HR,2,2
2015-02-01,HR,4,2
2015-03-01,HR,4,1
2015-04-01,HR,5,1
2015-05-01,HR,7,0
2015-06-01,HR,7,0
2015-07-01,HR,5,-1
2015-08-01,HR,4,0
2015-09-01,HR,4,-1
2015-10-01,HR,2,1
2015-11-01,HR,3,2
2015-12-01,HR,2,1
2016-01-01,HR,2,2
2016-02-01,HR,1,2
2016-03-01,HR,2,2
2016-04-01,HR,2,0
2016-05-01,HR,3,2
2016-06-01,HR,2,4
2016-07-01,HR,2,5
2016-08-01,HR,1,4
2016-09-01,HR,3,4
2016-10-01,HR,5,2
2016-11-01,HR,4,0
2016-12-01,HR,6,2
2017-01-01,HR,8,2
2017-02-01,HR,10,3
2017-03-01,HR,12,2
2017-04-01,HR,14,0
2017-05-01,HR,13,2
2017-06-01,HR,13,0
2017-07-01,HR,14,0
2017-08-01,HR,13,2
2017-09-01,HR,15,3
2017-10-01,HR,15,3
2017-11-01,HR,15,5
2017-12-01,HR,17,3
2018-01-01,HR,15,3
2018-02-01,HR,15,1
2018-03-01,HR,16,3
2018-04-01,HR,17,3
2018-05-01,HR,18,3
2018-06-01,HR,16,4
2018-07-01,HR,18,6
2018-08-01,HR,17,7
2018-09-01,HR,18,7
2018-10-01,HR,19,9
2018-11-01,HR,19,8
2018-12-01,HR,17,8
2019-01-01,HR,19,9
2019-02-01,HR,21,9
2019-03-01,HR,22,8
2019-04-01,HR,22,8
2019-05-01,HR,20,8
2019-06-01,HR,18,9
2019-07-01,HR,20,8
2019-08-01,HR,22,7
2019-09-01,HR,23,7
2019-10-01,HR,21,6
2019-11-01,HR,23,7
2019-12-01,HR,21,6
2020-01-01,HR,19,6
2020-02-01,HR,18,7
2020-03-01,HR,17,7
2020-04-01,HR,15,7
2020-05-01,HR,13,7
2020-06-01,HR,15,6
2020-07-01,HR,13,4
2020-08-01,HR,12,2
2020-09-01,HR,13,1
2020-10-01,HR,12,-1
2020-11-01,HR,11,0
2020-12-01,HR,9,-1
2021-01-01,HR,10,-1
2021-02-01,HR,10,0
2021-03-01,HR,11,2
2021-04-01,HR,9,3
2021-05-01,HR,7,2
2021-06-01,HR,5,4
2021-07-01,HR,3,4
2021-08-01,HR,3,4
2021-09-01,HR,4,3
2021-10-01,HR,4,1
2021-11-01,HR,5,1
2021-12-01,HR,3,3
2022-01-01,HR,3,3
2022-02-01,HR,5,2
2022-03-01,HR,3,3
2022-04-01,HR,1,3
2022-05-01,HR,-1,2
2022-06-01,HR,1,2
2022-07-01,HR,2,0
2022-08-01,HR,2,1
2022-09-01,HR,3,-1
2022-10-01,HR,5,0
2022-11-01,HR,3,-1
2022-12-01,HR,2,-1
2023-01-01,HR,3,-2
2023-02-01,HR,5,-1
2023-03-01,HR,3,1
2023-04-01,HR,1,3
2023-05-01,HR,1,3
2023-06-01,HR,-1,4
2023-07-01,HR,1,3
2023-08-01,HR,2,3
2023-09-01,HR,0,1
2023-10-01,HR,1,2
2023-11-01,HR,1,3
2023-12-01,HR,-1,5
2024-01-01,HR,0,7
2024-02-01,HR,-2,7
2024-03-01,HR,-3,7
2015-01-01,HU,2,-1
2015-02-01,HU,2,0
2015-03-01,HU,4,2
2015-04-01,HU,6,1
2015-05-01,HU,6,2
2015-06-01,HU,4,0
2015-07-01,HU,6,-1
2015-08-01,HU,6,-3
2015-09-01,HU,8,-4
2015-10-01,HU,10,-4
2015-11-01,HU,10,-4
2015-12-01,HU,8,-3
2016-01-01,HU,8,-4
2016-02-01,HU,6,-6
2016-03-01,HU,4,-6
2016-04-01,HU,6,-5
2016-05-01,HU,6,-5
2016-06-01,HU,7,-6
2016-07-01,HU,6,-8
2016-08-01,HU,4,-10
2016-09-01,HU,3,-8
2016-10-01,HU,3,-6
2016-11-01,HU,4,-6
2016-12-01,HU,4,-7
2017-01-01,HU,2,-7
2017-02-01,HU,1,-9
2017-03-01,HU,3,-7
2017-04-01,HU,5,-5
2017-05-01,HU,6,-4
2017-06-01,HU,8,-4
2017-07-01,HU,6,-5
2017-08-01,HU,7,-6
2017-09-01,HU,6,-6
2017-10-01,HU,5,-8
2017-11-01,HU,7,-10
2017-12-01,HU,9,-10
2018-01-01,HU,10,-12
2018-02-01,HU,9,-12
2018-03-01,HU,8,-13
2018-04-01,HU,9,-14
2018-05-01,HU,7,-16
2018-06-01,HU,9,-16
2018-07-01,HU,9,-16
2018-08-01,HU,9,-17
2018-09-01,HU,7,-19
2018-10-01,HU,6,-18
2018-11-01,HU,7,-20
2018-12-01,HU,7,-18
2019-01-01,HU,6,-16
2019-02-01,HU,5,-16
2019-03-01,HU,5,-17
2019-04-01,HU,5,-17
2019-05-01,HU,6,-17
2019-06-01,HU,8,-17
2019-07-01,HU,8,-16
2019-08-01,HU,10,-18
2019-09-01,HU,10,-16
2019-10-01,HU,8,-18
2019-11-01,HU,8,-18
2019-12-01,HU,10,-16
2020-01-01,HU,11,-16
2020-02-01,HU,12,-15
2020-03-01,HU,11,-17
2020-04-01,HU,9,-19
2020-05-01,HU,9,-18
2020-06-01,HU,11,-17
2020-07-01,HU,9,-16
2020-08-01,HU,11,-14
2020-09-01,HU,12,-16
2020-10-01,HU,12,-15
2020-11-01,HU,10,-16
2020-12-01,HU,12,-14
2021-01-01,HU,10,-13
2021-02-01,HU,9,-15
2021-03-01,HU,10,-15
2021-04-01,HU,8,-13
2021-05-01,HU,6,-13
2021-06-01,HU,7,-14
2021-07-01,HU,7,-16
2021-08-01,HU,8,-17
2021-09-01,HU,6,-18
2021-10-01,HU,4,-19
2021-11-01,HU,3,-20
2021-12-01,HU,5,-22
2022-01-01,HU,7,-23
2022-02-01,HU,6,-21
2022-03-01,HU,5,-19
2022-04-01,HU,3,-21
2022-05-01,HU,4,-20
2022-06-01,HU,6,-19
2022-07-01,HU,5,-17
2022-08-01,HU,7,-16
2022-09-01,HU,6,-15
2022-10-01,HU,6,-16
2022-11-01,HU,8,-17
2022-12-01,HU,8,-17
2023-01-01,HU,10,-17
2023-02-01,HU,10,-18
2023-03-01,HU,12,-19
2023-04-01,HU,11,-17
2023-05-01,HU,10,-18
2023-06-01,HU,9,-17
2023-07-01,HU,9,-17
2023-08-01,HU,7,-17
2023-09-01,HU,5,-19
2023-10-01,HU,7,-20
2023-11-01,HU,6,-21
2023-12-01,HU,6,-20
2024-01-01,HU,5,-19
2024-02-01,HU,4,-17
2024-03-01,HU,4,-15
2015-01-01,ID,1,0
2015-02-01,ID,3,1
2015-03-01,ID,4,3
2015-04-01,ID,3,5
2015-05-01,ID,1,3
2015-06-01,ID,2,5
2015-07-01,ID,4,4
2015-08-01,ID,4,2
2015-09-01,ID,3,1
2015-10-01,ID,1,2
2015-11-01,ID,-1,3
2015-12-01,ID,0,5
2016-01-01,ID,0,7
2016-02-01,ID,-1,5
2016-03-01,ID,-1,4
2016-04-01,ID,0,5
2016-05-01,ID,2,6
2016-06-01,ID,4,7
2016-07-01,ID,3,8
2016-08-01,ID,3,8
